year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2022,Sudan,SUD,SDN,Indonesia,INS,IDN,395,108,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Indonesia,INS,IDN,19,25,0,0,0,0,0,,0.0
2022,United Rep. of Tanzania,TAN,TZA,Indonesia,INS,IDN,0,5,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Indonesia,INS,IDN,0,7,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,Indonesia,INS,IDN,0,23,0,0,0,0,0,,0.0
2022,Venezuela (Bolivarian Republic of),VEN,VEN,Indonesia,INS,IDN,0,5,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Indonesia,INS,IDN,86,359,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Indonesia,INS,IDN,0,0,0,0,0,928,0,,0.0
2022,Afghanistan,AFG,AFG,Ireland,IRE,IRL,1324,746,0,0,0,0,0,,0.0
2022,Albania,ALB,ALB,Ireland,IRE,IRL,221,386,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,Ireland,IRE,IRL,74,1925,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,Ireland,IRE,IRL,47,39,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Ireland,IRE,IRL,54,359,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Ireland,IRE,IRL,11,0,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Ireland,IRE,IRL,5,7,0,0,0,0,0,,0.0
2022,Bahrain,BAH,BHR,Ireland,IRE,IRL,12,0,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Ireland,IRE,IRL,26,12,0,0,0,0,0,,0.0
2022,Benin,BEN,BEN,Ireland,IRE,IRL,0,5,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Ireland,IRE,IRL,99,203,0,0,0,0,0,,0.0
2022,Bhutan,BHU,BTN,Ireland,IRE,IRL,8,0,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Ireland,IRE,IRL,22,21,0,0,0,0,0,,0.0
2022,Bolivia (Plurinational State of),BOL,BOL,Ireland,IRE,IRL,31,53,0,0,0,0,0,,0.0
2022,Botswana,BOT,BWA,Ireland,IRE,IRL,32,393,0,0,0,0,0,,0.0
2022,Brazil,BRA,BRA,Ireland,IRE,IRL,46,126,0,0,0,0,0,,0.0
2022,Chad,CHD,TCD,Ireland,IRE,IRL,5,0,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Ireland,IRE,IRL,63,28,0,0,0,0,0,,0.0
2022,Chile,CHL,CHL,Ireland,IRE,IRL,0,5,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Ireland,IRE,IRL,110,30,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Ireland,IRE,IRL,13,5,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Ireland,IRE,IRL,427,215,0,0,0,0,0,,0.0
2022,Cuba,CUB,CUB,Ireland,IRE,IRL,6,0,0,0,0,0,0,,0.0
2022,Dominica,DMA,DMA,Ireland,IRE,IRL,0,5,0,0,0,0,0,,0.0
2022,Dominican Rep.,DOM,DOM,Ireland,IRE,IRL,0,5,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Ireland,IRE,IRL,104,30,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Ireland,IRE,IRL,90,63,0,0,0,0,0,,0.0
2022,Gambia,GAM,GMB,Ireland,IRE,IRL,5,5,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Ireland,IRE,IRL,130,38,0,0,0,0,0,,0.0
2022,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,Ireland,IRE,IRL,0,6,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Ireland,IRE,IRL,214,3016,0,0,0,0,0,,0.0
2022,Ghana,GHA,GHA,Ireland,IRE,IRL,35,87,0,0,0,0,0,,0.0
2022,Guatemala,GUA,GTM,Ireland,IRE,IRL,11,20,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,Ireland,IRE,IRL,14,5,0,0,0,0,0,,0.0
2022,Guyana,GUY,GUY,Ireland,IRE,IRL,0,5,0,0,0,0,0,,0.0
2022,Honduras,HON,HND,Ireland,IRE,IRL,5,12,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Ireland,IRE,IRL,15,10,0,0,0,0,0,,0.0
2022,India,IND,IND,Ireland,IRE,IRL,21,73,0,0,0,0,0,,0.0
2022,Indonesia,INS,IDN,Ireland,IRE,IRL,5,5,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Ireland,IRE,IRL,137,53,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Ireland,IRE,IRL,356,89,5,0,0,0,0,,0.0
2022,Israel,ISR,ISR,Ireland,IRE,IRL,11,7,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,Ireland,IRE,IRL,18,28,0,0,0,0,0,,0.0
2022,Kazakhstan,KAZ,KAZ,Ireland,IRE,IRL,11,5,0,0,0,0,0,,0.0
2022,Kenya,KEN,KEN,Ireland,IRE,IRL,51,49,0,0,0,0,0,,0.0
2022,Dem. People's Rep. of Korea,KRN,PRK,Ireland,IRE,IRL,8,5,0,0,0,0,0,,0.0
2022,Kuwait,KUW,KWT,Ireland,IRE,IRL,44,18,0,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,Ireland,IRE,IRL,7,5,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Ireland,IRE,IRL,202,14,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Ireland,IRE,IRL,10,22,0,0,0,0,0,,0.0
2022,Lesotho,LES,LSO,Ireland,IRE,IRL,5,7,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Ireland,IRE,IRL,18,10,0,0,0,0,0,,0.0
2022,North Macedonia,MCD,MKD,Ireland,IRE,IRL,6,0,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Ireland,IRE,IRL,42,0,0,0,0,0,0,,0.0
2022,Mexico,MEX,MEX,Ireland,IRE,IRL,10,5,0,0,0,0,0,,0.0
2022,Malaysia,MLS,MYS,Ireland,IRE,IRL,10,29,0,0,0,0,0,,0.0
2022,Malawi,MLW,MWI,Ireland,IRE,IRL,161,115,0,0,0,0,0,,0.0
2022,Mongolia,MNG,MNG,Ireland,IRE,IRL,9,0,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Ireland,IRE,IRL,31,201,0,0,0,0,0,,0.0
2022,Mozambique,MOZ,MOZ,Ireland,IRE,IRL,5,6,0,0,0,0,0,,0.0
2022,Montenegro,MNE,MNE,Ireland,IRE,IRL,5,0,0,0,0,0,0,,0.0
2022,Mauritius,MTS,MUS,Ireland,IRE,IRL,20,32,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Ireland,IRE,IRL,14,9,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,Ireland,IRE,IRL,13,33,0,0,0,0,0,,0.0
2022,Nicaragua,NIC,NIC,Ireland,IRE,IRL,34,54,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Ireland,IRE,IRL,506,1404,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Ireland,IRE,IRL,409,363,0,0,0,0,0,,0.0
2022,Panama,PAN,PAN,Ireland,IRE,IRL,0,7,0,0,0,0,0,,0.0
2022,Philippines,PHI,PHL,Ireland,IRE,IRL,5,5,0,0,0,0,0,,0.0
2022,South Africa,RSA,ZAF,Ireland,IRE,IRL,194,532,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Ireland,IRE,IRL,77,58,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Ireland,IRE,IRL,28,5,0,0,0,0,0,,0.0
2022,El Salvador,SAL,SLV,Ireland,IRE,IRL,121,129,0,0,0,0,0,,0.0
2022,Saudi Arabia,SAU,SAU,Ireland,IRE,IRL,22,11,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Ireland,IRE,IRL,43,23,0,0,0,0,0,,0.0
2022,Senegal,SEN,SEN,Ireland,IRE,IRL,6,5,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Ireland,IRE,IRL,73,85,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Ireland,IRE,IRL,674,1637,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Ireland,IRE,IRL,15,27,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Ireland,IRE,IRL,220,80,0,0,0,0,0,,0.0
2022,South Sudan,SSD,SSD,Ireland,IRE,IRL,6,0,0,0,0,0,0,,0.0
2022,Eswatini,SWA,SWZ,Ireland,IRE,IRL,22,64,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Ireland,IRE,IRL,2520,87,0,0,0,0,0,,0.0
2022,United Rep. of Tanzania,TAN,TZA,Ireland,IRE,IRL,5,6,0,0,0,0,0,,0.0
2022,Turks and Caicos Islands,TCI,TCA,Ireland,IRE,IRL,5,0,0,0,0,0,0,,0.0
2022,Togo,TOG,TGO,Ireland,IRE,IRL,23,40,0,0,0,0,0,,0.0
2022,Trinidad and Tobago,TRT,TTO,Ireland,IRE,IRL,0,5,0,0,0,0,0,,0.0
2022,Tunisia,TUN,TUN,Ireland,IRE,IRL,5,54,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Ireland,IRE,IRL,31,45,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,Ireland,IRE,IRL,55,43,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Ireland,IRE,IRL,70578,238,0,0,0,0,0,,0.0
2022,United States of America,USA,USA,Ireland,IRE,IRL,0,22,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Ireland,IRE,IRL,7,5,0,0,0,0,0,,0.0
2022,Venezuela (Bolivarian Republic of),VEN,VEN,Ireland,IRE,IRL,184,26,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Ireland,IRE,IRL,34,38,0,0,0,0,0,,0.0
2022,Zambia,ZAM,ZMB,Ireland,IRE,IRL,10,0,0,0,0,0,0,,0.0
2022,Zimbabwe,ZIM,ZWE,Ireland,IRE,IRL,849,1041,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Ireland,IRE,IRL,6,15,0,0,0,21,0,,0.0
2022,Unknown,UKN,UNK,Ireland,IRE,IRL,0,269,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,Iran (Islamic Rep. of),IRN,IRN,3413249,0,376,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Iran (Islamic Rep. of),IRN,IRN,11817,0,162,0,0,0,0,,0.0
2022,Kuwait,KUW,KWT,Iran (Islamic Rep. of),IRN,IRN,8,0,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Iran (Islamic Rep. of),IRN,IRN,0,34,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Iran (Islamic Rep. of),IRN,IRN,10,0,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Iran (Islamic Rep. of),IRN,IRN,7,0,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Iran (Islamic Rep. of),IRN,IRN,0,0,0,0,0,34,0,,0.0
2022,Afghanistan,AFG,AFG,Iraq,IRQ,IRQ,14,635,0,0,0,0,5,,0.0
2022,Egypt,ARE,EGY,Iraq,IRQ,IRQ,0,41,0,0,0,0,15,,0.0
2022,Bahrain,BAH,BHR,Iraq,IRQ,IRQ,0,27,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Iraq,IRQ,IRQ,0,5,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Iraq,IRQ,IRQ,5,30,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Iraq,IRQ,IRQ,0,10,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Iraq,IRQ,IRQ,7704,173,0,0,0,0,83,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Iraq,IRQ,IRQ,3707,4753,0,0,0,0,6,,0.0
2022,Iraq,IRQ,IRQ,Iraq,IRQ,IRQ,0,0,0,1168619,30138,0,1736,,0.0
2022,Jordan,JOR,JOR,Iraq,IRQ,IRQ,0,5,0,0,0,0,34,,0.0
2022,Kazakhstan,KAZ,KAZ,Iraq,IRQ,IRQ,0,5,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Iraq,IRQ,IRQ,0,15,0,0,0,0,0,,0.0
2022,Kuwait,KUW,KWT,Iraq,IRQ,IRQ,0,341,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Iraq,IRQ,IRQ,0,45,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Iraq,IRQ,IRQ,0,222,0,0,0,0,0,,0.0
2022,Saudi Arabia,SAU,SAU,Iraq,IRQ,IRQ,0,7,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Iraq,IRQ,IRQ,6,5,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Iraq,IRQ,IRQ,98,865,0,0,0,0,14,,0.0
2022,South Sudan,SSD,SSD,Iraq,IRQ,IRQ,0,15,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Iraq,IRQ,IRQ,257439,0,2845,0,0,0,0,,0.0
2022,Tunisia,TUN,TUN,Iraq,IRQ,IRQ,0,5,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Iraq,IRQ,IRQ,4743,3222,0,0,0,0,119,,0.0
2022,Ukraine,UKR,UKR,Iraq,IRQ,IRQ,0,5,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Iraq,IRQ,IRQ,0,190,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Iraq,IRQ,IRQ,0,0,0,0,0,47093,0,,0.0
2022,Albania,ALB,ALB,Israel,ISR,ISR,0,25,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Israel,ISR,ISR,0,27,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Israel,ISR,ISR,0,34,0,0,0,0,0,,0.0
2022,Benin,BEN,BEN,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Burkina Faso,BKF,BFA,Israel,ISR,ISR,0,9,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Israel,ISR,ISR,5,844,0,0,0,0,0,,0.0
2022,Botswana,BOT,BWA,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Brazil,BRA,BRA,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Bulgaria,BUL,BGR,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Cambodia,CAM,KHM,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Central African Rep.,CAR,CAF,Israel,ISR,ISR,0,14,0,0,0,0,0,,0.0
2022,Chad,CHD,TCD,Israel,ISR,ISR,5,5,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Israel,ISR,ISR,0,428,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Israel,ISR,ISR,0,55,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Israel,ISR,ISR,0,24,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Israel,ISR,ISR,0,215,0,0,0,0,208,,0.0
2022,Colombia,COL,COL,Israel,ISR,ISR,0,129,0,0,0,0,0,,0.0
2022,Ecuador,ECU,ECU,Israel,ISR,ISR,0,17,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Israel,ISR,ISR,226,9243,0,0,0,0,9313,,0.0
2022,Ethiopia,ETH,ETH,Israel,ISR,ISR,111,867,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Israel,ISR,ISR,5,30,0,0,0,0,0,,0.0
2022,Ghana,GHA,GHA,Israel,ISR,ISR,0,271,0,0,0,0,0,,0.0
2022,Honduras,HON,HND,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Israel,ISR,ISR,7,17,0,0,0,0,0,,0.0
2022,India,IND,IND,Israel,ISR,ISR,0,950,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Israel,ISR,ISR,6,0,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Israel,ISR,ISR,10,0,0,0,0,0,0,,0.0
2022,Kazakhstan,KAZ,KAZ,Israel,ISR,ISR,0,96,0,0,0,0,0,,0.0
2022,Kenya,KEN,KEN,Israel,ISR,ISR,0,133,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Israel,ISR,ISR,0,32,0,0,0,0,0,,0.0
2022,Dem. People's Rep. of Korea,KRN,PRK,Israel,ISR,ISR,5,0,0,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Lesotho,LES,LSO,Israel,ISR,ISR,0,7,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Israel,ISR,ISR,0,911,0,0,0,0,0,,0.0
2022,North Macedonia,MCD,MKD,Israel,ISR,ISR,0,39,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Israel,ISR,ISR,0,258,0,0,0,0,0,,0.0
2022,Mexico,MEX,MEX,Israel,ISR,ISR,0,7,0,0,0,0,0,,0.0
2022,Mali,MLI,MLI,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Malawi,MLW,MWI,Israel,ISR,ISR,0,76,0,0,0,0,0,,0.0
2022,Mozambique,MOZ,MOZ,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Montenegro,MNE,MNE,Israel,ISR,ISR,0,32,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Israel,ISR,ISR,0,217,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,Israel,ISR,ISR,0,102,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Israel,ISR,ISR,8,819,0,0,0,0,0,,0.0
2022,Peru,PER,PER,Israel,ISR,ISR,0,13,0,0,0,0,0,,0.0
2022,Philippines,PHI,PHL,Israel,ISR,ISR,0,69,0,0,0,0,0,,0.0
2022,Romania,ROM,ROU,Israel,ISR,ISR,0,18,0,0,0,0,0,,0.0
2022,South Africa,RSA,ZAF,Israel,ISR,ISR,0,278,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Israel,ISR,ISR,5,3037,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Israel,ISR,ISR,0,69,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Israel,ISR,ISR,0,107,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Israel,ISR,ISR,5,11,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Israel,ISR,ISR,0,11,0,0,0,0,0,,0.0
2022,Spain,SPA,ESP,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Israel,ISR,ISR,0,15,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Israel,ISR,ISR,490,4424,0,0,0,0,2026,,0.0
2022,South Sudan,SSD,SSD,Israel,ISR,ISR,72,52,0,0,0,0,54,,0.0
2022,United Rep. of Tanzania,TAN,TZA,Israel,ISR,ISR,0,8,0,0,0,0,0,,0.0
2022,Thailand,THA,THA,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Tajikistan,TJK,TJK,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Turkmenistan,TKM,TKM,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Togo,TOG,TGO,Israel,ISR,ISR,0,6,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Israel,ISR,ISR,5,157,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,Israel,ISR,ISR,0,261,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Israel,ISR,ISR,30,384,0,0,0,0,30000,,0.0
2022,Uzbekistan,UZB,UZB,Israel,ISR,ISR,0,190,0,0,0,0,0,,0.0
2022,Zambia,ZAM,ZMB,Israel,ISR,ISR,0,5,0,0,0,0,0,,0.0
2022,Zimbabwe,ZIM,ZWE,Israel,ISR,ISR,0,20,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Israel,ISR,ISR,0,0,0,0,0,35,0,,0.0
2022,Unknown,UKN,UNK,Israel,ISR,ISR,212,33,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,Italy,ITA,ITA,18367,1918,0,0,0,0,0,,0.0
2022,Albania,ALB,ALB,Italy,ITA,ITA,891,531,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,Italy,ITA,ITA,38,141,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,Italy,ITA,ITA,5,13,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Italy,ITA,ITA,776,7425,0,0,0,0,0,,0.0
2022,Argentina,ARG,ARG,Italy,ITA,ITA,13,62,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Italy,ITA,ITA,224,108,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Italy,ITA,ITA,17,42,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Italy,ITA,ITA,6,0,0,0,0,0,0,,0.0
2022,Benin,BEN,BEN,Italy,ITA,ITA,165,61,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Italy,ITA,ITA,5143,13278,0,0,0,0,0,,0.0
2022,Burkina Faso,BKF,BFA,Italy,ITA,ITA,919,293,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Italy,ITA,ITA,134,150,0,0,0,0,0,,0.0
2022,Bolivia (Plurinational State of),BOL,BOL,Italy,ITA,ITA,5,8,0,0,0,0,0,,0.0
2022,Brazil,BRA,BRA,Italy,ITA,ITA,411,330,0,0,0,0,0,,0.0
2022,Bosnia and Herzegovina,BSN,BIH,Italy,ITA,ITA,34,79,0,0,0,0,0,,0.0
2022,Canada,CAN,CAN,Italy,ITA,ITA,5,0,0,0,0,0,0,,0.0
2022,Central African Rep.,CAR,CAF,Italy,ITA,ITA,17,7,0,0,0,0,0,,0.0
2022,Chad,CHD,TCD,Italy,ITA,ITA,0,52,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Italy,ITA,ITA,462,184,0,0,0,0,0,,0.0
2022,Chile,CHL,CHL,Italy,ITA,ITA,17,29,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Italy,ITA,ITA,1752,622,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Italy,ITA,ITA,296,61,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Italy,ITA,ITA,703,69,0,0,0,0,0,,0.0
2022,Comoros,COI,COM,Italy,ITA,ITA,0,5,0,0,0,0,0,,0.0
2022,Colombia,COL,COL,Italy,ITA,ITA,1094,1549,0,0,0,0,0,,0.0
2022,Costa Rica,COS,CRI,Italy,ITA,ITA,0,19,0,0,0,0,0,,0.0
2022,Cuba,CUB,CUB,Italy,ITA,ITA,70,245,0,0,0,0,0,,0.0
2022,Cabo Verde,CVI,CPV,Italy,ITA,ITA,5,0,0,0,0,0,0,,0.0
2022,Dominican Rep.,DOM,DOM,Italy,ITA,ITA,13,34,0,0,0,0,0,,0.0
2022,Ecuador,ECU,ECU,Italy,ITA,ITA,17,59,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Italy,ITA,ITA,3177,5195,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Italy,ITA,ITA,980,84,0,0,0,0,0,,0.0
2022,Gabon,GAB,GAB,Italy,ITA,ITA,0,6,0,0,0,0,0,,0.0
2022,Gambia,GAM,GMB,Italy,ITA,ITA,6087,814,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Italy,ITA,ITA,742,126,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Italy,ITA,ITA,792,2724,0,0,0,0,0,,0.0
2022,Ghana,GHA,GHA,Italy,ITA,ITA,2473,394,0,0,0,0,0,,0.0
2022,Guinea-Bissau,GNB,GNB,Italy,ITA,ITA,451,68,0,0,0,0,0,,0.0
2022,Guatemala,GUA,GTM,Italy,ITA,ITA,16,20,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,Italy,ITA,ITA,2430,977,0,0,0,0,0,,0.0
2022,Honduras,HON,HND,Italy,ITA,ITA,493,163,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Italy,ITA,ITA,3845,2020,0,0,0,0,0,,0.0
2022,India,IND,IND,Italy,ITA,ITA,256,697,0,0,0,0,0,,0.0
2022,Indonesia,INS,IDN,Italy,ITA,ITA,0,5,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Italy,ITA,ITA,1213,181,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Italy,ITA,ITA,5589,1237,0,0,0,0,0,,0.0
2022,Israel,ISR,ISR,Italy,ITA,ITA,0,5,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,Italy,ITA,ITA,9,8,0,0,0,0,0,,0.0
2022,Kazakhstan,KAZ,KAZ,Italy,ITA,ITA,6,9,0,0,0,0,0,,0.0
2022,Kenya,KEN,KEN,Italy,ITA,ITA,22,17,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Italy,ITA,ITA,9,66,0,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,Italy,ITA,ITA,342,48,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Italy,ITA,ITA,1204,241,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Italy,ITA,ITA,6,130,0,0,0,0,0,,0.0
2022,Liechtenstein,LIE,LIE,Italy,ITA,ITA,5,5,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Italy,ITA,ITA,349,454,0,0,0,0,0,,0.0
2022,Madagascar,MAD,MDG,Italy,ITA,ITA,0,5,0,0,0,0,0,,0.0
2022,Mauritania,MAU,MRT,Italy,ITA,ITA,239,9,0,0,0,0,0,,0.0
2022,North Macedonia,MCD,MKD,Italy,ITA,ITA,15,61,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Italy,ITA,ITA,220,261,0,0,0,0,0,,0.0
2022,Mexico,MEX,MEX,Italy,ITA,ITA,0,14,0,0,0,0,0,,0.0
2022,Mali,MLI,MLI,Italy,ITA,ITA,10111,1055,0,0,0,0,0,,0.0
2022,Malaysia,MLS,MYS,Italy,ITA,ITA,0,5,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Italy,ITA,ITA,1009,1779,0,0,0,0,0,,0.0
2022,Montenegro,MNE,MNE,Italy,ITA,ITA,5,0,0,0,0,0,0,,0.0
2022,Mauritius,MTS,MUS,Italy,ITA,ITA,5,20,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Italy,ITA,ITA,14,11,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,Italy,ITA,ITA,25,115,0,0,0,0,0,,0.0
2022,Niger,NGR,NER,Italy,ITA,ITA,448,43,0,0,0,0,0,,0.0
2022,Nicaragua,NIC,NIC,Italy,ITA,ITA,15,30,0,0,0,0,0,,0.0
